Unnamed: 0,review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category,sentiment
3787,de_0458983,product_de_0250558,reviewer_de_0336205,4,Sehr zufriedenstellend,Guter Helfer,de,pc,positive
19615,fr_0503101,product_fr_0299138,reviewer_fr_0676005,5,"Chez moi, la version agenda papier est indispensable :-) et j'adore mettre des autocollants partout. Très pratique, avec vu d'ensemble",Indispensable,fr,book,positive
4465,de_0225450,product_de_0262083,reviewer_de_0109935,5,"Ich bin mit dem Stift sehr zufrieden. Er liegt gut in der Hand, ist leise beim tippen (im Gegensatz zum Apple Stift) und funktioniert sowohl auf dem iPad als auch auf dem Samsung. Kann den Artikel sehr empfehlen",Sehr zufrieden,de,pc,positive
29163,zh_0135759,product_zh_0070917,reviewer_zh_0402101,5,喜欢这个款式，以为是个中号，可是尺寸标错了，买回来是个小号，退货嫌麻烦，只好送给女儿背。,背包,zh,luggage,positive
19700,fr_0142011,product_fr_0390545,reviewer_fr_0333218,5,Produit livré très rapidement. ..même avant la date prévue! Produit de bonne qualité. ...recommandé et malheureusement testé par une amie. On se sent en sécurité. ..facile a avoir sur soi en toutes circonstances.,tres bon achat,fr,sports,positive
4177,de_0596009,product_de_0181383,reviewer_de_0504432,5,Ich liebe es einfach das ist das zweite mal das ich hier schon bestellt habe und bin Mega glücklich jedesmal über diese Entscheidung. Die Qualität ist der Hammer,Qualität Hammer,de,home,positive
28992,zh_0050330,product_zh_0839130,reviewer_zh_0623475,4,一直买这个油，持续关注中，国内油品食品信任危机，普通百姓还是很难鉴别油品质量，心理因素占很大比例，悲！,老客户了,zh,grocery,positive
19379,fr_0890755,product_fr_0446285,reviewer_fr_0462067,5,"2 eme commande passée sur cette boutique, parfait. Envoi rapide. Dans un boite bien fermée. Merci beaucoup. PS : un paquet plus petit correspondant à la taille des petits objets comme celui ci serait peut être plus respectueux de l’environnement.",Très satisfaite,fr,drugstore,positive
18399,fr_0910594,product_fr_0243388,reviewer_fr_0493700,4,"la finition a l'air plutôt bonne. Le sac est vraiment grand , adapté à mes besoins de déplacements pro pour 1 ou 2 jours par semaine. Il y a plein de poches pour ranger tout mon bazar. cependant, les fermetures eclair ont l'air un peu légères, on verra à l'usage.",vraiment spacieux,fr,luggage,positive
23734,ja_0158042,product_ja_0448626,reviewer_ja_0952797,4,物自体はいい感じですが、私の頭には入りませんでした。 フリーサイズとは言え、頭の大きい人はやめておいた方が良いかも。,入りませんでした…,ja,sports,positive
8700,en_0855899,product_en_0175461,reviewer_en_0396872,4,Really hard to put on & drive with BUT super fluffy & cute I love it 😍,You might wreck trying to be cute but beauty is pain,en,automotive,positive
28364,zh_0260182,product_zh_0951223,reviewer_zh_0155288,4,质量很好，有点重。鞋带有点滑，穿着穿着会松掉 ，一天要系紧几次鞋带。还有有水不防滑，本想买了下雨天穿着，好像不合适呀。更适合不下雨的天。,还行，质量好,zh,shoes,positive
14124,es_0936859,product_es_0466559,reviewer_es_0622678,5,"Llevo una semana usando el altavoz y es una maravilla. El sonido es bastante bueno, de calidad en graves y agudos. La cámara es fácil de configurar con una calidad de vídeo de hasta 1080p. Además trae un usb adaptador para conectar la micro-sd a cualquier puerto usb. Puedes conectarte a la cámara desde cualquier lugar y tiene un sistema de alarma por movimiento que funciona bastante bien (te llegan incluso teniendo la app cerrada). Me decanté por una cámara de este tipo porque es realmente imperceptible. Tienes que fijarte muy bien y sólo lo harías sabiendo lo que es. Buena compra, sin duda.",Buena cámara y mejor sonido,es,home_improvement,positive
3221,de_0479275,product_de_0529040,reviewer_de_0719142,4,"Das Hemd habe ich mir für den jetzt kommenden Frühling/Sommer ausgesucht. Der Versand war wie immer schnell und sicher. Das Hemd war direkt nach dem Auspacken angenehm in der Hand zu fühlen und roch auch nicht nach chemie.. Der Stoff war hochwertig. Die Stickereien sehen dazu gut aus und sind gut verarbeitet. Das Hemd trägt sich am Körper gut. Es ist elastisch und gibt bei den Bewegungen nach. Es fällt ein wenig kleiner aus, sollte daher mit Reserve bestellt werden.ein Punktabzug für die grössentabelle..mein Mann trägt normal 3xl haben es extra in 5 xl bestellt und es geht gerade so..ruhig eine nummer grösser bestellen",klasse,de,apparel,positive
29224,zh_0970098,product_zh_0167421,reviewer_zh_0955597,5,说实话。。。我咋觉得我一个零基础的并不能看懂。但是配合着视频还是不错的。很生动很有趣的学习过程,还等啥买吧,zh,book,positive
13077,es_0011115,product_es_0044117,reviewer_es_0659037,4,Aparato cómodo y relajante.,Masajeador de dedos.,es,personal_care_appliances,positive
14338,es_0415768,product_es_0759753,reviewer_es_0995989,5,"Producto buenísimo, ajusta a la perfección, es la mejor funda que he encontrado nunca",Funda movil,es,wireless,positive
14653,es_0746445,product_es_0488098,reviewer_es_0016385,5,llego a tiempo y bien protegido,buen estado,es,book,positive
8871,en_0749827,product_en_0736701,reviewer_en_0106448,4,The small usb is incredibly hard to plug in. Too tight and have to wiggle it on. Could be the pc since it’s my only usb-c i can test it on. Works when plugged in. Recognized right away. Very sturdy and solid casing.,Solid but stubborn to plug in.,en,pc,positive
18063,fr_0312946,product_fr_0674079,reviewer_fr_0161131,4,Super pratique avec les prises USB en plus c'est vraiment top!,Pratique,fr,home_improvement,positive
24526,ja_0745472,product_ja_0419958,reviewer_ja_0573563,5,アクションカメラくらい小型でズームが利くカメラを探してたらこれになりました 主な使い方はマイクブームや一脚の先にシンバル付けてセットしていてWiFiなのでスマホにとばせるからすごく重宝してます 使い方もいろいろと出来て小型で軽量なので気に入ってます ちょっと痛いのはバッテリーの持ちがそんなによくないので１日ハードに使うときは6個をUSBで充電しながら使ってます 接続もまぁまぁくらいなので忙しい時には向かないです ですが離して使えると言うのが使い勝手が非常に良く感じたので5を付けました,離して使えるのが最高!,ja,camera,positive
29112,zh_0077220,product_zh_0475778,reviewer_zh_0777983,5,很多瑜伽垫卷曲之后就有变形，铺在地上还有卷曲——这个就没有。,足够厚，比较柔软，而且卷曲后的恢复性比较好,zh,sports,positive
19285,fr_0118412,product_fr_0092896,reviewer_fr_0502835,5,"Crème très agréable,pénètre bien avec un petit massage facial, hydrate très bien . Côté effet anti rides je n'ai pas assez de recul .",Très bon produit!,fr,beauty,positive
14181,es_0200484,product_es_0047683,reviewer_es_0731951,5,Es real a la descripción,Tamaño perfecto,es,home_improvement,positive
14450,es_0952174,product_es_0981351,reviewer_es_0673789,5,Perfecto para la medida del cajon,Perfecto,es,home,positive
29808,zh_0389686,product_zh_0752313,reviewer_zh_0194110,5,看到后1/3的时候才发现这本书太好看了。对于生活，心理，情感的描写细致入微，准确深刻。一个平凡的人，有着平凡的一生，但又同时是充实的，爱过的一生。,震撼,zh,digital_ebook_purchase,positive
3604,de_0743225,product_de_0015178,reviewer_de_0510988,4,"Mein Sohn ist glücklich, endlich ""Lego""-Dino's zu haben. Die Qualität ist nicht mit dem Original zu vergleichen, der ein oder andere Kopf fällt gern mal ab und ein paar Beine sitzen zu locker. Aber das führt teilweise Grade zu lustigen Spielsituationen - meinem Sohn störts nicht :)",Günstige Alternative,de,toy,positive
23020,ja_0050140,product_ja_0846079,reviewer_ja_0321897,4,身長173の78キロですが、XLでウエストはバッチリでした。しかし長さはやはり少し長く、裾を折って使用しました。 速乾でサラサラ履きやすく、洗濯しても全く問題ありませんでした。コストパフォーマンス的には合格点だと思います。,ブランド物と比較しても性能は劣らない,ja,apparel,positive
19967,fr_0593568,product_fr_0418463,reviewer_fr_0138682,5,"Encore une merveille signée Marie HJ !! Superbe histoire, personnages très attachants, quelques belles rigolades avec ce groupe de copains. Livre dévoré en 1 nuit, j’attaque direct la suite",Une merveille,fr,digital_ebook_purchase,positive
18754,fr_0415492,product_fr_0031976,reviewer_fr_0941999,4,"Produit conforme à la description, bon rapport qualité prix et fournisseur sérieux.",Bonne qualité,fr,home_improvement,positive
3233,de_0667606,product_de_0309729,reviewer_de_0475635,4,für diesen Preis gibt es einfach nicht viel was man bemängeln kann. Für die Zusammenstellung eines günstigen Systems in jedem Fall in Ordnung.,Preishit,de,pc,positive
9694,en_0860110,product_en_0406413,reviewer_en_0108387,5,"I have 3 of these in my house so far. They are tiny, unobtrusive and work great with my SmartThings Hub. I use Scotch Command Strips in the small size to attach them where I want them. We have a 50 pound dog that sets them off, so I’ve had to be creative with tape to cover portions of the sensor.",A good indoor solution,en,home_improvement,positive
18018,fr_0435798,product_fr_0749469,reviewer_fr_0518203,4,facile à mettre en oeuvre quand on a la bonne pince de serrage,pratique,fr,home_improvement,positive
4079,de_0342503,product_de_0473949,reviewer_de_0150751,5,Ich bin begeistert! Eine Farbe weicht sehr vom Original ab aber Das stört eher weniger weil genau die Farbe der Hammer ist! Toll pigmentiert. Billige Verpackung aber die Farben sind toll,Super! Ich würde sie wieder kaufen,de,beauty,positive
9580,en_0472171,product_en_0964273,reviewer_en_0405072,5,Greate product. Leave no soupy taste.,Every home must have.,en,drugstore,positive
23386,ja_0440262,product_ja_0606652,reviewer_ja_0198959,4,悪天候のためか予定よりも遅く届きましたが品物はきれいでした。 コードの材質が汚れやすそうなので、濃い色にすれば良かったかもしれません。,ありがとうございました。,ja,wireless,positive
24828,ja_0810351,product_ja_0273483,reviewer_ja_0573184,5,今は使ってないです。セットで買った変換アダプターの方を使ってるので,買って良かったです,ja,pc,positive
28163,zh_0675744,product_zh_0137521,reviewer_zh_0211412,4,整体表现满意，走时准确，唯一的遗憾是秒针对不准，在网上查询了一下，这是卡西欧的通病，所以也就没换了。,整体表现满意,zh,watch,positive
14864,es_0022727,product_es_0764549,reviewer_es_0716461,5,"Un libro chulísimo, mezclando historia y chistes gráficos. Para todos los que conozcan el canal de youtube les va a gustar, porque ya conocen el estilo que manejan Pascu y Rodri, los autores. Por ponerle sólo un pero, demasiado corto.",Curiosidades y risas,es,book,positive
23828,ja_0919547,product_ja_0023749,reviewer_ja_0984312,4,歯のすき間まできれいに洗い流してくれる強力器具だが、最近ではもっとかんたんなつまようじ型のブラシで十分私には間に合う。,期待通り。,ja,kitchen,positive
4296,de_0647580,product_de_0638718,reviewer_de_0916967,5,"Das Armband sieht toll aus, sehr stabil und trägt sich schön angenehm! Wurde genau nach Wunsch gemacht! Preis- Leistungsverhältnis spitze!!!",Angenehm zu tragen!,de,jewelry,positive
18143,fr_0179411,product_fr_0985507,reviewer_fr_0469459,4,"Carnet ligné avec couverture rigide, format A5 Motif en léger relief, marque-page intégré et élastique pour le fermer Très satisfaite de ce produit",Bonne qualité,fr,office_product,positive
28314,zh_0359595,product_zh_0028673,reviewer_zh_0324443,4,东西还不错，但是快递有点糟糕，迟了一天送到的,东西还不错，但是快递有点糟糕，迟了一天送到的,zh,luggage,positive
4228,de_0108902,product_de_0207994,reviewer_de_0882583,5,"Auch sehr gut im Schüttelbecher mit Eiswürfeln und kalter Milch im Sommer. Nicht zu viel Pulver nehmen, dann schmeckt es besser.",Lecker!,de,grocery,positive
18795,fr_0190982,product_fr_0790080,reviewer_fr_0049120,4,"Acheté la semaine dernière, j'ai reçu le colis aujourd'hui. Premier point positif il était en partie chargé donc très pratique pour commencer à l'utiliser immédiatement. Je l'ai donc essayé et il fait très bien ce qu'on lui demande, les petits voyants blancs sont très pratiques pour indiquer le niveau de charge ! Sinon il recharge rapidement mon téléphone c'est parfait ;)",Fait très bien le job,fr,drugstore,positive
8204,en_0630804,product_en_0714794,reviewer_en_0919738,4,I used this to color a flame for my chemistry class. It worked fine and was delivered as expected.,It worked as expected,en,industrial_supplies,positive
3811,de_0197614,product_de_0676668,reviewer_de_0718397,4,Sehr schnelle Lieferung.. Super...,Bodenabdeckung Pool,de,lawn_and_garden,positive
3084,de_0712670,product_de_0327132,reviewer_de_0116808,4,"Gefühlvoll, Lustig und trotzdem auch zum nachdenken, vieles davon kann man wahrscheinlich auch so erleben.Ein toller Film, der zeigt, das jede Gesellschaft mit diesem Thema zu tun hat.",Gefühlvoll mit köstlichen Klischees,de,digital_video_download,positive
18193,fr_0431462,product_fr_0088220,reviewer_fr_0788650,4,excellent pour le voyage,"concis,facilement abordable",fr,book,positive
3157,de_0938868,product_de_0271379,reviewer_de_0929290,4,"Gefallen: macht, was es soll. Läd die Akkus auf. Nicht gefallen : braucht mehrere Stunden",Einfach nur praktisch für Note4 Wechselakkus,de,wireless,positive
18149,fr_0175987,product_fr_0176992,reviewer_fr_0504998,4,Tres satisfait Reçu dans les temps conforme à l'annonce,1,fr,home,positive
9699,en_0909803,product_en_0467222,reviewer_en_0888070,5,"This makes almost the whole series. Roman Nights will be the last one. Loved them all. Alaskan Nights was awesome. Met my expectations , hot SEAL hero, beautiful & feisty woman. Filled with intrigue, steamy romance & nail biting ending. Have read two other books of yours. Am looking forward to more.",Great,en,digital_ebook_purchase,positive
14981,es_0273080,product_es_0898923,reviewer_es_0109661,5,"esta en perfecto estado, en su caja original, perfecto para hacer un regalo, que es para lo que es en mi caso",perfecto,es,toy,positive
29470,zh_0605620,product_zh_0325785,reviewer_zh_0360006,5,这保温杯真的很好，轻巧得不像话，虽是中国制造但是质量杠杠的。最重要，很保温。有了它，我也可以像老年人一样养生了。哈哈哈,满意,zh,home,positive
23103,ja_0352191,product_ja_0743525,reviewer_ja_0666680,4,貼り付けまで、ちゃんと機能します。気泡も入りにくいし、アンチ指紋加工もしてあります。 ただ、強度がどれほどか、まだ未確認。 また、ガラスが若干厚めかもしれません。ほかのスマホで0.33㎜を使用していて、そう感じるので、おそらく0.38㎜だと思います。また左右あと0.5～1㎜程度、幅が広いとしっくりきます。ほんと微妙に液晶の表示画面が切れます。慣れれば気にしないとは思いますが。,価格からみて、お買い得とは思います。,ja,wireless,positive
3926,de_0884357,product_de_0248979,reviewer_de_0726597,4,"Nachdem die Ware zu spät geliefert wurde, reagierte der Verkäufer sofort mit Zurückerstattung des Kaufpreises und lieferte das Gitter nach. Gute Qualität.",ehrlicher Verkäufer,de,home,positive
14858,es_0240152,product_es_0143714,reviewer_es_0746557,5,Me gusta mucho porque me ayuda a tantear los tamaños y las medidas de lo que esté trabajando en cada momento. Las masas no se pegan por lo que cumple bien su función antiadherente y con un paño húmedo se limpia fácilmente.,Un buen ayudante de cocina,es,home,positive
4625,de_0295232,product_de_0141285,reviewer_de_0938724,5,"Dieses Buch lieben meine Kinder als Liederbuch, ebenso wie als Bilderbuch. Es ist einfach wunderschön gestaltet und enthält die klassischen Kinderlieder. Kann ich nur jedem empfehlen !!!",Sooo schön !!!,de,book,positive
9170,en_0470281,product_en_0235076,reviewer_en_0088763,5,Granddaughter loved this,Great for a 5 year old,en,toy,positive
13181,es_0056913,product_es_0161803,reviewer_es_0591485,4,"Buen producto, cumple las espectativas. Bien empaquetado. El microfono no funcionaba pero lo arregle en un momento. Calidad precio muy bueno.",Buen producto,es,wireless,positive
3996,de_0043043,product_de_0979803,reviewer_de_0425755,4,"Zu viel Bling Bling für meinen Geschmack, gut verarbeitet, ein echter Eyecatcher da der Anhänger wirklich groß ist.",Wer Bling Bling mag,de,jewelry,positive
14873,es_0894956,product_es_0103829,reviewer_es_0669612,5,"Es la primera vez que utilizo una cera de estas características, y no puedo estar más contento. al ser de base acuosa no se queda nada pegajosa y sale con un simple lavado. La fijación que deja es muy natural, sin mucho brillo. Por último, su olor tan agradable la hace única. Es un poco cara la verdad, pero creo que merece la pena.",Fijación sin residuo y olor muy agradable,es,beauty,positive
4879,de_0156859,product_de_0708125,reviewer_de_0230921,5,Artikel entspricht meinen Erwartungen. Genau das was wir uns vorgestellt hatten.Lieferzeit war auch entsprechend gut. Kann diesen Artikel nur weiter empfehlen .,Richtiger Einkauf,de,wireless,positive
19164,fr_0057473,product_fr_0901443,reviewer_fr_0146273,5,Pas aussi bien que l'original mais fait ce qu'on attend de lui. Quand je l'ai branché pour la première fois la montre n'a pas indiquer qu'elle était en charge l'écran est resté noire mais elle s'est charger quand même j'ai attendu 1 heure puis j'ai allumé ma montre. Nickel,Bon rapport qualiter/prix,fr,musical_instruments,positive
24834,ja_0540785,product_ja_0833295,reviewer_ja_0554306,5,使用半月くらい！今のところ、特にお腹がへっこんだ！感じは無いような、有るような？^_^ しかし、これだけは断言しておきます！ このアイテムで、たった1分間の運動だけでお腹を凹ませるのは！絶対に無理でしょう ^_^ やはりこのアイテムでの運動と合わせて、 食事を野菜中心に変更してウォーキングなどの運動も取り入れないとね！特に重要なのは、お腹だけを凹ませるだけなんて物理的に無理でしょ！^_^身体全体を痩せさせて、お腹もついでに凹ませる！くらいの気持ちで私は愛用してます！^_^ 実際、食事制限と運動で 2019年5月2日に101kgだった体重が、2019年6月10日現在 96kgに減量出来ました ^_^,インナーマッスルが鍛えられていると信じて続けてみます ^_^,ja,sports,positive
28224,zh_0841775,product_zh_0721081,reviewer_zh_0846805,4,东西和跑步机不是一起送过来的，而且又要了份快递费，懒得计较。,还好,zh,sports,positive
19311,fr_0960935,product_fr_0487613,reviewer_fr_0820848,5,"Très bon maintien, belle qualité. Le colis surprend (le matelas arrive roulé et compact), mais aussitôt défait il prend sa forme définitive et le confort est immédiat. A noter toutefois une forte odeur au déballage :il convient de l'aérer longuement avant usage.",Ferme et confortable,fr,furniture,positive
4080,de_0257904,product_de_0754835,reviewer_de_0900533,5,"Bestimmt gibt es günstigere Schraubstöcke, doch meiner Meinung nach ist dieser den Preis wert. Beim Auspacken und bei der Montage merkt man gleich die saubere und hochqualitative Verarbeitung. Mein Schraubstock hat die kleinste Baugröße von 100mm, bietet aber eine enorme Stabilität und lässt sich angenehm auf- und zuschrauben.",Die Qualität überzeugt,de,home_improvement,positive
13531,es_0063161,product_es_0132249,reviewer_es_0008862,4,"Funciona bien, tienes buenos acabados, no se calienta en absoluto y tiene un precio ajustado. Es una buena compra. recomendado",Cumple con lo que esperas,es,pc,positive
9871,en_0230050,product_en_0818620,reviewer_en_0005184,5,"The watch band is great. It fits well, good quality and looks. I plan to buy more in other colors.",Worth it!,en,sports,positive
4599,de_0118131,product_de_0326274,reviewer_de_0745379,5,"Wenn du eine Katze hast, dann brauchst du dies Produkt auf jeden Fall !",Einfach perfekt!,de,pet_products,positive
4393,de_0097623,product_de_0203302,reviewer_de_0312970,5,Ich finde den Film ein bisschen langweilig da in dem Film irgendwie nicht so viel passiert. Ich habe den Film gekauft weil ich am Anfang begeistert war aber mittlerweile habe ich meine Meinung geändert,Ein sehr schöner Film aber ein bisschen langweilig,de,digital_video_download,positive
8027,en_0648726,product_en_0556594,reviewer_en_0778631,4,"Just right for us, towels, first aid kit, tools, personal emergency toiletries, our pizza 🍕 bag, folded up cooler bag and extra tissue box. BUT HAD WE NOT FOUND THE PERFECT BUNGEE CORD TO SECURE IT, IT WOULD SLIDE ALL OVER. 4 stars for not having a rubbery base so it wouldn’t slide at every stop and turn. Note: our success was in part to measuring every thing that we wanted to put in it and where it would go before ordering!","A little planning, this really worked / fit in back of our Ford Explorer.",en,automotive,positive
3625,de_0172115,product_de_0474280,reviewer_de_0159869,4,"Optik und Sound sind spitze. Ist sehr wertig verarbeitet und sieht einfach edel aus. Ein Akku wäre noch die Krönung, das stört mich persönlich doch etwas im Nachhinein. Aber das weiß man ja eigentlich vorher.",Edles teil,de,electronics,positive
14638,es_0871336,product_es_0136387,reviewer_es_0507713,5,"Después de aclararme cual fue el problema de envío quiero rectificar mi valoración , dándole las gracias por su atención.",Buena atención con el cliente,es,electronics,positive
13024,es_0357118,product_es_0761279,reviewer_es_0358406,4,"funciona muy bien,so lo le falta que tuviera la posibilidad de encendido continuo sin detector.",Buen funcionamiento.,es,home,positive
18832,fr_0973074,product_fr_0549426,reviewer_fr_0375645,4,Très jolie Tout à fait ce que j’attendais,Tabouret,fr,furniture,positive
23102,ja_0767787,product_ja_0732816,reviewer_ja_0300480,4,一カ月も使えばブラシが開いてきます。これを防ぐには大きめのクリップで裏側から毛先を挟みます。 ポイントはそのまま挟まずに両端に1センチ位に切った割ばしを少し薄く削って挟むと手頃な幅が得られて、ブラシは真直ぐに保持され長期間使用できます。,長持ちさせるには,ja,kitchen,positive
19121,fr_0249230,product_fr_0406686,reviewer_fr_0088410,5,"J'avais des doutes mais me voilà rassurée, ce gonfleur est très stable, de bonne qualité, certes il faut pomper mais la pédale est souple, résultat efficace. Très satisfaite de cet achat.",Sup(air) !,fr,automotive,positive
9782,en_0972077,product_en_0309160,reviewer_en_0845329,5,Absolutely love the quality and look of the dress! Very happy!,"Very flattering, lots of compliments!",en,apparel,positive
9038,en_0537073,product_en_0956242,reviewer_en_0616468,5,"This pan is amazing. I love the size and the nonstick coating. The lid sits nicely. It is perfect for so many things. We love it for a breakfast skillet and mix hashbrowns, eggs, onions, green peppers and bacon or ham for a one skillet breakfast. Clean up is a cinch.",Clean up is a cinch,en,kitchen,positive
28756,zh_0319108,product_zh_0359058,reviewer_zh_0873267,4,看书名的时候很喜欢这种类型的书，闲时细细的读感觉很美好。,书中有画，才女如诗,zh,book,positive
14549,es_0239093,product_es_0091109,reviewer_es_0271378,5,Me gusta aún más que en la foto... Pelo largo y suave. Bien acabada.,Preciosa.,es,furniture,positive
29625,zh_0861413,product_zh_0112863,reviewer_zh_0689561,5,书的质量很好，对考研有着非常大的帮助，希望能够考研成功！！,考研成功！,zh,book,positive
24183,ja_0798807,product_ja_0631359,reviewer_ja_0899658,5,デザインが気に入って購入しました。 また、通勤で自転車を使うので、グリップが効く手袋で且つ、とても暖かい手袋なので、機能的にも優秀です。 他にも手首から甲にかけてのチャックがあるので、装着しやすく、締めると暖かさが保たれます。 スマホも扱える仕様になっているので、私には最高の手袋です。,とても暖かい手袋,ja,sports,positive
19540,fr_0186101,product_fr_0759515,reviewer_fr_0921422,5,"Ravie de la sangle reçue. Couleur très vive et conforme à la description. Mise en place facilement. Elle paraît assez solide, je suis très satisfaite de mon achat.",Parfaite,fr,musical_instruments,positive
3177,de_0742321,product_de_0890300,reviewer_de_0404134,4,"Das Buch ist an sich echt eine süße Idee zum eigenen Reisen oder verschenken, jedoch habe ich mir den Inhalt etwas kreativer und vielfältiger vorgestellt.",Schönes Reisetagebuch,de,book,positive
4157,de_0128006,product_de_0154227,reviewer_de_0504337,5,"Die Kunstblumen wurden zeitnah geliefert und sehen täuschend echt aus. Sie stehen jetzt in einer hohen Vase auf dem großen Wohnzimmer-Tisch und sehen einfach toll aus. Weil sie mir so gut gefallen, gebe ich auch die volle Punktzahl.",Top,de,home,positive
3031,de_0772136,product_de_0245933,reviewer_de_0091403,4,Alles wie erwartet gut,Alles in Ordnung,de,kitchen,positive
28677,zh_0300289,product_zh_0009782,reviewer_zh_0315629,4,稀里糊涂地买了，压根不知道这是第几代产品。 有明白的人来指教一下。感觉纯平的误翻页的机率高，先给个四星。,这是第几代产品？,zh,other,positive
18119,fr_0542770,product_fr_0401492,reviewer_fr_0901186,4,"Déçu par le manque de basses. Sinon écouteurs très légers. Etui de transport et de charge compact et astucieux (comprend une batterie pour recharger les écouteurs sans être branché électriquement). Donc au final déçu par le son que je trouve moins bon que avec les écouteur filaires AKG fournis avec mon Galaxy Note 8. 2 jours après, je modifie mon avis en rajoutant 1 étoile car avec le mode Dynamique de Galaxy Wearable, un son cristallin. Très légères à porter de plus. Bref compense le manque de basses (oubliez le mode ampli. Basses, risible). Top.",Un peu déçu,fr,wireless,positive
23942,ja_0878650,product_ja_0208562,reviewer_ja_0325324,4,体調不良でなかなか食事がとれなかったときに購入しました。 以前コンビニでみかけたことがあったのですが、初めて食べました。 強い酸味などが無いので味は幅広い方に受け入れてもらえる気がします。 このタイプは仕方ないのかもしれませんが、キャップがあけにくいので星を４つにしました。,おいしい！,ja,grocery,positive
8657,en_0111547,product_en_0689955,reviewer_en_0021996,4,These slacks are the best I have gotten yet from Dickies through Amazon. They fit better than others and they look sharp.,Cargo Pants that Look like Dress Slacks,en,apparel,positive
8745,en_0388937,product_en_0492530,reviewer_en_0519967,4,"Though the top was a tad big on me, it wasn't enough to kill the overall vibe and look of the swimsuit. The bottoms fit perfectly - which I expected. So, overall, I was pleased with the purchase. The quality is also very good - which at times with Amazon purchases, can be a hit or a miss. I am a proud customer.",Women's Two-Piece African Print Halter Ruffle Swimsuit,en,apparel,positive
14531,es_0139234,product_es_0717673,reviewer_es_0372922,5,Magnífico juego!! Muy realista!!,Realismo,es,video_games,positive
18593,fr_0766124,product_fr_0738177,reviewer_fr_0327261,4,"Acheté pour mon fils de 7 ans, qui adore la musique. Il est fan, utilisation ultra simple. Prévoir l'achat d'une carte sd, d'un cordon d'alimentation (les mini usb), et d'oreillette ou casque. Pour le prix vraiment top",fait bien son job,fr,wireless,positive
8038,en_0070282,product_en_0421901,reviewer_en_0163593,4,I didn’t use it but the green I was expecting from the picture is a normal hunter green and what I received is a very light color green. Just doesn’t do it for me so returning. Have been using the hatchbox stuff and it’s great but I love amazon so gonna give it a go with the dark blue,Returning,en,industrial_supplies,positive
13858,es_0569157,product_es_0401023,reviewer_es_0169452,4,Por ahora me parece un acierto de compra. Se ajusta muy bien y no molesta ni se ve (si llevas la camiseta por fuera claro). Tengo un galaxy S7 y cabe justito. Nota: tened cuidado con las opiniones pagadas!,ACIERTO,es,sports,positive
9438,en_0699686,product_en_0729323,reviewer_en_0887026,5,These were recommended to me by another landscaper they’re very good quality don’t think twice get your three pack get out there go back to work,Great chains,en,lawn_and_garden,positive
19862,fr_0588559,product_fr_0808415,reviewer_fr_0886462,5,"Tres bonne carte, du Sud de la France, que j'utilise regulierement.",Tres bonne carte routiere plastifiee.,fr,book,positive
14187,es_0417867,product_es_0974066,reviewer_es_0062780,5,"Para la piel seca es perfecto en invierno que se necesita mayor hidratacion por el frío, es el segundo bote que compro porque deja la piel bonita e hidratada",Buena compra,es,drugstore,positive
4506,de_0821323,product_de_0594265,reviewer_de_0090154,5,"Das Mittel ist genial,meine Türen sehen aus,wie neu,ernsthaft. Hab es eben am Türrahmen probiert. Auf ein nasses Tuch sprühen,hat die beste Wirkung. Trocken nach wischen. Sauber. Hab es für die Entfernung von Nikotin gekauft. Empfehle ich zu 100%.",Super Mittel,de,home_improvement,positive
14213,es_0789995,product_es_0854925,reviewer_es_0315635,5,"Un potente repetidor de señal wifi. Tenía problemas de cobertura, sobre todo por las paredes, pero con este repetidor se ha solucionado de manera satisfactoria. Ahora la señal llega casi igual que poniéndome al lado del router, que ya es mucho sinceramente. Obviamente da mayor cobertura con el amplificador que con el propio router. La distancia que abarca este repetidor sería de unos 20 metros y conectados unos 4 dispositivos no hay pérdida de señal evidente. La configuración es bastante sencilla, muy simple. Funciona como repetidor, AP o router. Eso se configura fácilmente al enchufarlo y en el boton del lado seleccionas el modo de configuracion. En resumen, un repetidor que recomiendo. Merece la pena por precio, los habrá mas baratos, pero no es seguro que funcionen como éste.",Potente repetidor wifi,es,electronics,positive
19821,fr_0055581,product_fr_0609925,reviewer_fr_0570809,5,"Mon support était beaucoup trop grand , et esthétiquement celui-ci est impeccable !!",Bonne qualité,fr,automotive,positive
4156,de_0756628,product_de_0757786,reviewer_de_0843062,5,"Ich kann mich nicht beklagen, alles so wie es sein soll. Gerne wieder.",Perfekt,de,wireless,positive
4811,de_0892101,product_de_0860979,reviewer_de_0673863,5,Sehr gute Qualität und Service! Super leicht zu benutzen und zu installieren top Produkt!,Großartig!,de,home_improvement,positive
24103,ja_0040312,product_ja_0038465,reviewer_ja_0760214,5,良心的な価格に高性能！ すぐ売り切れてしまうのも頷けます。 包装もしっかりして、何かいいにおいもするし！ 早速バイクツーリングで試してみようと思います！,納得の仕上がり！,ja,camera,positive
29992,zh_0528894,product_zh_0928406,reviewer_zh_0669503,5,还不错，在亚马逊里买过的4双鞋子里这双是最舒服的， 加注一下，鞋底不算防滑的,还可以,zh,shoes,positive
